Contents,Mints,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,IGCH,Coin count,min coin count,max coin count,coin count approximate,coin count uncertain,Hacksilver coint,Ingot count,lot,Mint 1 URI,Mint 2 URI,mint uncertain,Authority 1 URI,Authority 2 URI,authority uncertain,Stated authority,Dynasty URI,Material 1 URI,Material 2 URI,material uncertain,Denomination 1 URI,Denomination 2 URI,denomination uncertain,Region 1 URI,Region 2 URI,Region 3 URI,Authenticity
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/cyzicus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,3,,,,,,,,,,TRUE,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,8,,,,,,,,,,,,,,,http://nomisma.org/id/attalid_dynasty,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/perge,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Antiochus I tetradr.
Seleuceia on the Tigris: 5 tetradrs. Ecbatana: 1 tetradr.
Antiochus II
Lysimacheia: 1 tetradr.
Seleuceia on the Tigris: 5 tetradrs.
Susa: 1 tetradr.
Unattrib., Asia Minor?: 1 tetradr.
Antiochus “Soter” Coinage: 1 tetradr.
Antiochus Hierax
Abydus, or barbarous imit.: 1 tetradr.
Illium: 1 tetradr.",,,,,,,,,,10.288,,5,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/ecbatana,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/lysimachia,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,5,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,,,TRUE,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/asia_minor,,,
,,,,,,,,,,,10.288,,1,,,,,,,,,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/abydus,,TRUE,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/ilium,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Seleucus III
Antioch: 3 tetradrs.
Seleuceia on the Tigris: 1 tetradr.
Antiochus III
Lysimacheia: 1 tetradr.
Antioch: 4 tetradrs.
Uncert. Mint 67, perhaps Carrhae?: 1 tetradr.
“Rose” Mint, perhaps Edessa?:4 tetradrs.
Nisibis: 1 tetradr.
Uncert. Mint 68, perhaps Nisibis?: 2 tetradrs.
Seleuceia on the Tigris: 2 tetradrs.
Susa: 3 tetradrs.",,,,,,,,,,10.288,,3,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/lysimachia,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,4,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/uncertain_67_sco,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,4,,,,,,,,http://nomisma.org/id/rose_mint_sco,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/nisibis,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,2,,,,,,,,http://nomisma.org/id/uncertain_68_sco,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,2,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,3,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
90 AR,"Antigonus Doson: 1 tetradr. (Poseidon/Apollo on prow)
Philip V: 1 tetradr. (Shield/club in wreath)
Posthumous Alexander tetradrs.
Megalopolis: 1 (Price 752)
Sinope: 1 (Price 1257)
Heraclea Pontica: 1 (Price 1281)
Pergamum: 1 (Price 1490)
Miletus: 2 (Price 2171, 2180)
Chios: 3 (Price 2393, -,-. Bauslaugh [1979] 50A, -,-) Samos: 2 (Price 2446-7)
Rhodes: 4 (Price 2511, 2517-8, 2520; Kleiner [1971], III, XI, XII, XIII)
Phaselis: 5 (to Yr. 19)
",,2.081,,,,,,,,10.289,,1,,,,,,,,,,,http://nomisma.org/id/antigonus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,,,,http://nomisma.org/id/philip_v_macedon,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,http://nomisma.org/id/megalopolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,http://nomisma.org/id/sinope,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,http://nomisma.org/id/heracleia_pontica,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,http://nomisma.org/id/pergamum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,2,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,3,,,,,,,,http://nomisma.org/id/chios,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,2,,,,,,,,http://nomisma.org/id/samos,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,4,,,,,,,,http://nomisma.org/id/rhodes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,5,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Aspendus: 3 (to Yr. 18)
Perge: 6 (to Yr. 26)
Aradus: 5 (to Yr. 195/4 BC)
Gerrha: 3 (Price 3957)
Uncert. Mints: 3
Ephesus: 3 drs.
Alabanda: 1 tetradr. Side: 22 tetradrs. Seleucus I: 1 
Antiochus I: 2 Antiochus Hierax: 3 Antiochus III: 11 (incl. Tarsus and Soli)        
Ptolemy II: 2
Ptolemy IV: 1
Ptolemy V: 2",,,,,,,,,,10.289,,3,,,,,,,,http://nomisma.org/id/aspendus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,6,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,5,,,,,,,,http://nomisma.org/id/aradus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,3,,,,,,,,http://nomisma.org/id/gerrha,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,3,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,3,,,,,,,,http://nomisma.org/id/ephesus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,http://nomisma.org/id/alabanda,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,22,,,,,,,,http://nomisma.org/id/side,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,2,,,,,,,,,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,3,,,,,,,,,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,11,,,,,,,,http://nomisma.org/id/tarsus,http://nomisma.org/id/soli-pompeiopolis,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,2,,,,,,,,,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,1,,,,,,,,,,,http://nomisma.org/id/ptolemy_iv,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.289,,2,,,,,,,,,,,http://nomisma.org/id/ptolemy_v,,,,,http://nomisma.org/id/ar,,,,,,,,,
70 AR,Rhodes: 10 tetradrs.; 43 didrs.; 17 plinthophoric drs.,,,,,,,,,,10.290,1341,,,,,,,,,,,,,,,,,,,,,,,,,,
110 AR,Rhodes: 2 tetradr.; 10 didr.; 98 plinthophoric drs.,,2.084,,,,,,,,10.291,1342,,,,,,,,,,,,,,,,,,,,,,,,,,
800 AR,"Tetradrs. in the name of Alexander III; Amphipolis: 3 (Price 443, 460, 474)
Uranopolis(?): 3 (Price 514, 521)
Sicyon: 2 (Price 723var; 725)
Argos: 2 (Price 729, 732)
Megalopolis: 1 (Price 747)
Uncertain Peloponnese: 2 (Price 759, 788)
Callatis: 1 (Price 936)
Mesembria: 3 (Price 982, 999)
Odessus: 2 (Price 1162var, 1165)
Sinope: 2 (Price 1258, 1265)
Uncertain Black Sea: 2 (Price 1324 var.)
Lampsacus: 7 (Price 1379, 1382, 1387, 1398)
Pergamum: 16 (Price 1473, 1482, 1483, 1489var.)
Abydus(?): 1 (Price 1551)
Assus: 1 (Price 1599)",,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/uranopolis,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/sicyon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/argos_argolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/megalopolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/peloponnesus,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/callatis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/mesembria,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/odessus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/sinope,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/euxine_region,,,
,,,,,,,,,,,10.292,,7,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,16,,,,,,,,http://nomisma.org/id/pergamum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/abydus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/assus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Cyme: 2 (Price 1614, 1628)
Myrina: (Price 1648var)
Temnus: 1 (Price 1665)
Methymna: 1 (Price 1691)
Mytilene: 5 (Price 1699, 1701var, 1702, 1736)
‘Colophon’: 7 (Price 1769, 1777, 1797, 1807, 1825, 1827)
Colophon: 8 (Price 1844, 1844var, 1845, 1855, 1861, 1868, 1872var)
Ephesus: 3 (Price 1874, 1880, 1881)
Erythrae: 1 (Price 1906)
Magnesia ad Maeandr.: 12 (Price 2021, 2024var, 2029, 2036, 2043, 2046, 2050)
Miletus or Mylasa: 3 (Price 2074)
Miletus: 24 (Price 2151, 2167, 2168, 2175, -, 2182, 2185, 2187, -, 2204, -)
Phocaea: 1 (Price 2228)
Chios: 20 (Price 2375, 2378, 2384-5, 2387, 2387var, 2388, 2393-5, 2402)
Samos: 7 (Price 2446-7)",,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/cyme_aeolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/myrina_aeolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/temnus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/methymna,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,5,,,,,,,,http://nomisma.org/id/mytilene,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,7,,,,,,,,http://nomisma.org/id/colophon,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,8,,,,,,,,http://nomisma.org/id/colophon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/ephesus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/erythrae,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,12,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/miletus,http://nomisma.org/id/mylasa,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,24,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/phocaea,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,20,,,,,,,,http://nomisma.org/id/chios,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,7,,,,,,,,http://nomisma.org/id/samos,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Mylasa: 2 (Price 2494var)
Nisyros: 2 (Price 2507)
Rhodes: 49 (Price 2511-2, 2514-5, 2517-8, 2520-3, 2523var, 2524)
Sardes: 2 (Price 2637)
Uncertain Asia Minor: 3 (Price 2822, 2824, 2825)
Phaselis: 52 (to year 24)
Aspendus: 86 (to year 20)
Perge: 141 (to year 29)
Sillyum: 1 (Price 2981var.)
Termessus: 4 (Price 2986, 2986var)
Aradus: 24 (to year 65 = 195/4 BC)
Babylon: 1 (Price 3746-7var)
Uncertain Mint: 1 (Price 4052)
Uncertain Issue: 1 (Price – [<LF> Σ and A(?)])
Barbarous Imitation 1 (Price -)",,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/mylasa,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/nisyros,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,49,,,,,,,,http://nomisma.org/id/rhodes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/asia_minor,,,
,,,,,,,,,,,10.292,,52,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,86,,,,,,,,http://nomisma.org/id/aspendus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,141,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/sillyum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,4,,,,,,,,http://nomisma.org/id/termessus_major,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,24,,,,,,,,http://nomisma.org/id/aradus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,http://nomisma.org/id/contemporary_imitation
,"Posthumous Alexanders in the name of Philip: 16 drs.
Posthumous Alexanders in the name of Lysimachus: 10 drs.
Posthumous Lysimachi
Byzantium: 3 tetradrs.
Ephesus: 6 drs.
Uncertain: 2 tetradrs.
Civic Issues
Ephesus: 4 drs. (Bee/stag)
Alabanda (as Antioch) Series 1: 3 tertadrs.; 6 drs. Side: 97 tetradrs.; 2 drs.
Antigonus Doson: 1 (Poseidon/Apollo on prow)
Attalus I
2 tetradrs. (Philetaeri: )",,,,,,,,,,10.292,,16,,,,,,,,,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,10,,,,,,,,,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/byzantium,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,6,,,,,,,,http://nomisma.org/id/ephesus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,,,TRUE,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,4,,,,,,,,http://nomisma.org/id/ephesus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,3,,,,,,,,http://nomisma.org/id/alabanda,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,6,,,,,,,,http://nomisma.org/id/alabanda,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,97,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,,,,http://nomisma.org/id/antigonus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.292,,2,,,,,,,,,,,http://nomisma.org/id/attalus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Seleucids (71 tetradrs. and 13 drs.)
Seleucus I Seleuceia on the Tigris (Elephant quadriga): 4
Antiochus I
Ecbatana: 1 (SC I, 409.2g)
Seleuceia on the Tigris: 2 (SC I, 380.2b)
“Antiochus Soter” Coinage
ΔΕΛ Mint: 1 (SC I, 641)
Seleucus II
Antioch: 1 (SC I, 690a)
Nisibis: 2 (SC I, 749.1 and 2).
Susa: 2 (SC I, 788b)
Ecbatana: 1 (SC I, 807a)
Uncertain mint, indistinct controls.",,,,,,,,,,10.292,,4,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.292,,1,,,,,,,,http://nomisma.org/id/ecbatana,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
